"year","reg","stat","sex","s.age","length","mean","sd","n","se"
"5265",2000,"4B ",520278,"F",18,"length",144,0,1,0
"5266",2000,"4B ",520279,"F",9,"length",92,0,1,0
"5267",2000,"4B ",520279,"M",13,"length",90.5,7.77817459305202,2,5.5
"5268",2000,"4B ",520279,"M",14,"length",96,0,1,0
"5269",2000,"4B ",523273,"M",8,"length",67,0,1,0
"5270",2000,"4B ",523273,"M",16,"length",98.5,4.94974746830583,2,3.5
"5271",2000,"4B ",523273,"M",17,"length",99,4.24264068711928,2,3
"5272",2000,"4B ",523273,"M",18,"length",103,0,1,0
"5273",2000,"4B ",523274,"F",7,"length",75,0,1,0
"5274",2000,"4B ",523274,"M",8,"length",76,0,1,0
"5275",2000,"4B ",523274,"M",16,"length",91,0,1,0
"5276",2000,"4B ",523274,"M",17,"length",115,0,1,0
"5277",2000,"4B ",530272,"M",16,"length",100,8.48528137423857,2,6
"5278",2000,"4D ",563171,"F",13,"length",95,0,1,0
"5279",2000,"4D ",563171,"M",13,"length",92,0,1,0
"5280",2000,"4D ",563173,"F",12,"length",98,8.48528137423857,2,6
"5281",2000,"4D ",563173,"F",13,"length",104,0,1,0
"5282",2000,"4D ",563173,"F",14,"length",96,0,1,0
"5283",2000,"4D ",563173,"F",15,"length",105,0,1,0
"5284",2000,"4D ",570173,"F",13,"length",98,0,1,0
"5285",2000,"4D ",570173,"M",11,"length",94,0,1,0
"5286",2000,"4D ",570173,"M",13,"length",74,0,1,0
"5287",2000,"4D ",570173,"M",14,"length",117,0,1,0
"5288",2000,"4D ",573173,"F",10,"length",84,0,1,0
"5289",2000,"4D ",573173,"F",12,"length",112,0,1,0
"5290",2000,"4D ",573173,"F",13,"length",98,0,1,0
"5291",2000,"4D ",573173,"M",14,"length",75,0,1,0
"5292",2000,"4D ",580174,"F",9,"length",84,0,1,0
"5293",2000,"4D ",580174,"F",10,"length",100,0,1,0
"5294",2000,"4D ",580174,"F",11,"length",92.5,10.6066017177982,2,7.5
"5295",2000,"4D ",580174,"F",12,"length",102,6.2449979983984,3,3.60555127546399
"5296",2000,"4D ",580174,"F",13,"length",106,9.97496867163,5,4.46094160463909
"5297",2000,"4D ",580174,"F",14,"length",97,0,1,0
"5298",2000,"4D ",580174,"F",15,"length",109,0,1,0
"5299",2000,"4D ",580174,"M",12,"length",93,0,1,0
"5300",2000,"4D ",580174,"M",13,"length",89,5.65685424949238,2,4
"5301",2000,"4D ",580175,"F",11,"length",100.333333333333,7.09459888459759,3,4.09606857581484
"5302",2000,"4D ",580175,"F",12,"length",98,10.5356537528527,3,6.08276253029822
"5303",2000,"4D ",580175,"F",13,"length",97,2.82842712474619,2,2
"5304",2000,"4D ",580175,"F",17,"length",117,0,1,0
"5305",2000,"4D ",580175,"M",18,"length",90,0,1,0
"5306",2000,"4D ",583174,"F",9,"length",92,0,1,0
"5307",2000,"4D ",583174,"F",12,"length",97.8,3.11448230047949,5,1.39283882771841
"5308",2000,"4D ",583174,"F",13,"length",99.8333333333333,10.7966044044721,6,4.40769529094035
"5309",2000,"4D ",583174,"F",16,"length",95,0,1,0
"5310",2000,"4D ",583174,"F",18,"length",114.25,8.57807282163851,4,4.28903641081926
"5311",2000,"4D ",583174,"M",8,"length",80,0,1,0
"5312",2000,"4D ",583174,"M",9,"length",80,0,1,0
"5313",2000,"4D ",583174,"M",11,"length",86,0,1,0
"5314",2000,"4D ",583174,"M",17,"length",85,0,1,0
"5315",2000,"4D ",583175,"F",10,"length",82,0,1,0
"5316",2000,"4D ",583175,"F",11,"length",93,9.89949493661167,2,7
"5317",2000,"4D ",583175,"F",12,"length",90.5,6.36396103067893,2,4.5
"5318",2000,"4D ",583175,"F",13,"length",86,1.4142135623731,2,1
"5319",2000,"4D ",583175,"F",16,"length",96,0,1,0
"5320",2000,"4D ",583175,"M",14,"length",98,0,1,0
"5321",2000,"4D ",583175,"M",17,"length",101,0,1,0
"5322",2000,"4D ",583176,"F",9,"length",70,0,1,0
"5323",2000,"4D ",583176,"M",11,"length",78,0,1,0
"5324",2000,"4D ",583176,"M",13,"length",79,0,1,0
"5325",2000,"4D ",583177,"F",8,"length",85,0,1,0
"5326",2000,"4D ",583177,"F",11,"length",90,2.82842712474619,2,2
"5327",2000,"4D ",583177,"F",12,"length",101,31.1126983722081,2,22
"5328",2000,"4D ",583177,"F",13,"length",96,0,1,0
"5329",2000,"4D ",583177,"F",14,"length",108,0,1,0
"5330",2000,"4D ",583177,"F",17,"length",130,25.5147016443461,3,14.7309198626562
"5331",2000,"4D ",583177,"F",18,"length",102,0,1,0
"5332",2000,"4D ",583177,"M",9,"length",78,0,1,0
"5333",2000,"4D ",583177,"M",10,"length",96,0,1,0
"5334",2000,"4D ",583177,"M",11,"length",86,0,1,0
"5335",2000,"4D ",583177,"M",12,"length",92.5,6.36396103067893,2,4.5
"5336",2000,"4D ",583177,"M",13,"length",93,0,1,0
"5337",2000,"4D ",583177,"M",14,"length",85,7.07106781186548,2,5
"5338",2000,"4D ",583177,"M",15,"length",88,0,1,0
"5339",2000,"4D ",590176,"F",13,"length",95,0,1,0
"5340",2000,"4D ",590176,"F",14,"length",95,0,1,0
"5341",2000,"4D ",590176,"F",17,"length",114,0,1,0
"5342",2000,"4D ",590176,"M",13,"length",90,0,1,0
"5343",2000,"4D ",590176,"M",16,"length",96,0,1,0
"5344",2000,"4D ",590177,"F",12,"length",110,15.556349186104,2,11
"5345",2000,"4D ",590177,"F",13,"length",109.5,10.6066017177982,2,7.5
"5346",2000,"4D ",590177,"M",12,"length",76,0,1,0
"5347",2000,"4D ",590177,"M",16,"length",100.5,12.0208152801713,2,8.5
"5348",2000,"4D ",590178,"F",11,"length",94,15.556349186104,2,11
"5349",2000,"4D ",590178,"F",12,"length",99,0,1,0
"5350",2000,"4D ",590178,"F",15,"length",118,0,1,0
"5351",2000,"4D ",593176,"M",12,"length",92,0,1,0
"5352",2000,"4D ",593177,"F",8,"length",68,0,1,0
"5353",2000,"4D ",593177,"F",11,"length",92,0,1,0
"5354",2000,"4D ",593177,"F",12,"length",99,0,1,0
"5355",2000,"4D ",593177,"F",13,"length",96.5,4.94974746830583,2,3.5
"5356",2000,"4D ",593177,"F",15,"length",115,0,1,0
"5357",2000,"4D ",593177,"F",17,"length",135.5,7.77817459305202,2,5.5
"5358",2000,"4D ",593177,"M",13,"length",98,0,1,0
"5359",2000,"4D ",593177,"M",14,"length",114,0,1,0
"5360",2000,"4D ",593177,"M",15,"length",101,0,1,0
"5361",2000,"4D ",593177,"M",16,"length",93,0,1,0
"5362",2000,"4D ",593178,"F",9,"length",80,0,1,0
"5363",2000,"4D ",593178,"F",15,"length",104,0,1,0
"5364",2000,"4D ",593178,"M",15,"length",134,0,1,0
"5365",2000,"4D ",593178,"M",17,"length",89.5,3.53553390593274,2,2.5
"5366",2001,"2A ",9,"F",7,"length",78,0,1,0
"5367",2001,"2A ",9,"F",10,"length",84,0,1,0
"5368",2001,"2A ",9,"F",13,"length",115,0,1,0
"5369",2001,"2A ",9,"F",15,"length",125,0,1,0
"5370",2001,"2A ",9,"M",11,"length",82,0,1,0
"5371",2001,"2A ",10,"F",7,"length",77,0,1,0
"5372",2001,"2A ",10,"F",8,"length",78,0,1,0
"5373",2001,"2A ",10,"F",11,"length",87,0,1,0
"5374",2001,"2A ",10,"F",15,"length",134,0,1,0
"5375",2001,"2A ",20,"F",15,"length",131,0,1,0
"5376",2001,"2A ",20,"M",9,"length",83,0,1,0
"5377",2001,"2A ",20,"M",11,"length",82,0,1,0
"5378",2001,"2A ",20,"M",15,"length",85,0,1,0
"5379",2001,"2A ",30,"F",9,"length",89,0,1,0
"5380",2001,"2A ",30,"F",11,"length",92,0,1,0
"5381",2001,"2A ",30,"F",13,"length",104,0,1,0
"5382",2001,"2A ",30,"F",14,"length",107,0,1,0
"5383",2001,"2A ",30,"M",15,"length",107,0,1,0
"5384",2001,"2A ",40,"F",9,"length",73,0,1,0
"5385",2001,"2A ",40,"F",10,"length",87,0,1,0
"5386",2001,"2A ",40,"F",11,"length",87,0,1,0
"5387",2001,"2A ",40,"F",12,"length",89,0,1,0
"5388",2001,"2A ",40,"F",13,"length",104,0,1,0
"5389",2001,"2A ",40,"M",13,"length",86.6666666666667,2.08166599946613,3,1.20185042515466
"5390",2001,"2A ",40,"M",14,"length",102,0,1,0
"5391",2001,"2A ",50,"F",7,"length",82,0,1,0
"5392",2001,"2A ",50,"F",8,"length",88,12.7279220613579,2,9
"5393",2001,"2A ",50,"F",10,"length",93.25,6.70198975429437,4,3.35099487714718
"5394",2001,"2A ",50,"F",11,"length",102,14.142135623731,2,10
"5395",2001,"2A ",50,"F",12,"length",104,8.32666399786453,4,4.16333199893227
"5396",2001,"2A ",50,"F",13,"length",102.8,3.27108544675922,5,1.46287388383278
"5397",2001,"2A ",50,"F",14,"length",102.5,4.65474668125631,4,2.32737334062816
"5398",2001,"2A ",50,"F",15,"length",102,0,1,0
"5399",2001,"2A ",50,"F",17,"length",116.666666666667,4.16333199893227,3,2.40370085030933
"5400",2001,"2A ",50,"M",7,"length",112,0,1,0
"5401",2001,"2A ",50,"M",8,"length",71.5,6.36396103067893,2,4.5
"5402",2001,"2A ",50,"M",9,"length",82,0,1,0
"5403",2001,"2A ",50,"M",10,"length",82,0,1,0
"5404",2001,"2A ",50,"M",11,"length",87.5,0.707106781186548,2,0.5
"5405",2001,"2A ",50,"M",12,"length",85.8,5.67450438364444,5,2.5377155080899
"5406",2001,"2A ",50,"M",13,"length",95.5,10.6066017177982,2,7.5
"5407",2001,"2A ",50,"M",16,"length",104,0,1,0
"5408",2001,"2B ",60,"F",8,"length",82,0,1,0
"5409",2001,"2B ",60,"F",9,"length",72,0,1,0
"5410",2001,"2B ",60,"F",10,"length",91,0,1,0
"5411",2001,"2B ",60,"F",11,"length",107,0,1,0
"5412",2001,"2B ",60,"F",12,"length",124.5,19.0918830920368,2,13.5
"5413",2001,"2B ",60,"F",13,"length",94,0,1,0
"5414",2001,"2B ",60,"F",14,"length",95,0,1,0
"5415",2001,"2B ",60,"F",17,"length",113,0,1,0
"5416",2001,"2B ",60,"M",10,"length",87,0,1,0
"5417",2001,"2B ",60,"M",14,"length",93,0,1,0
"5418",2001,"2B ",70,"F",7,"length",69,0,1,0
"5419",2001,"2B ",70,"F",13,"length",108,0,1,0
"5420",2001,"2B ",70,"F",14,"length",115.5,20.5060966544099,2,14.5
"5421",2001,"2B ",70,"F",16,"length",106,0,1,0
"5422",2001,"2B ",70,"M",8,"length",75,0,1,0
"5423",2001,"2B ",70,"M",10,"length",77,0,1,0
"5424",2001,"2B ",70,"M",12,"length",78,0,1,0
"5425",2001,"2B ",80,"F",11,"length",87,0,1,0
"5426",2001,"2B ",80,"F",12,"length",101,0,1,0
"5427",2001,"2B ",80,"F",13,"length",116,0,1,0
"5428",2001,"2B ",80,"F",18,"length",128,0,1,0
"5429",2001,"2B ",80,"M",10,"length",99,0,1,0
"5430",2001,"2B ",80,"M",12,"length",91,0,1,0
"5431",2001,"2B ",80,"M",13,"length",83,8.48528137423857,2,6
"5432",2001,"2B ",90,"F",10,"length",88,0,1,0
"5433",2001,"2B ",90,"F",11,"length",98,0,1,0
"5434",2001,"2B ",90,"F",12,"length",115,0,1,0
"5435",2001,"2B ",90,"M",9,"length",78,0,1,0
"5436",2001,"2B ",90,"M",10,"length",88,0,1,0
"5437",2001,"2B ",91,"F",8,"length",75,1.4142135623731,2,1
"5438",2001,"2B ",91,"F",9,"length",78,2.82842712474619,2,2
"5439",2001,"2B ",91,"F",10,"length",89.3333333333333,5.85946527708232,3,3.38296385503074
"5440",2001,"2B ",91,"F",12,"length",97,0,1,0
"5441",2001,"2B ",91,"F",13,"length",98,0,1,0
"5442",2001,"2B ",91,"M",8,"length",75,0,1,0
"5443",2001,"2B ",91,"M",9,"length",67,9.89949493661167,2,7
"5444",2001,"2B ",91,"M",10,"length",81,1.4142135623731,2,1
"5445",2001,"2B ",91,"M",11,"length",81,4.63680924774785,5,2.07364413533277
"5446",2001,"2B ",91,"M",12,"length",81.5,5.25991127935317,4,2.62995563967658
"5447",2001,"2B ",91,"M",13,"length",79.5,2.08166599946613,4,1.04083299973307
"5448",2001,"2B ",91,"M",14,"length",82,1.4142135623731,2,1
"5449",2001,"2B ",91,"M",16,"length",97.5,17.6776695296637,2,12.5
"5450",2001,"2B ",100,"F",8,"length",77,0,1,0
"5451",2001,"2B ",100,"F",10,"length",100,0,1,0
"5452",2001,"2B ",100,"M",12,"length",83,0,1,0
"5453",2001,"2B ",102,"F",7,"length",73,7.07106781186548,2,5
"5454",2001,"2B ",102,"F",8,"length",71,1.4142135623731,2,1
"5455",2001,"2B ",102,"F",9,"length",87,0,1,0
"5456",2001,"2B ",102,"F",10,"length",77.3333333333333,7.57187779440036,3,4.371625682868
"5457",2001,"2B ",102,"F",11,"length",85.4,8.67755725996665,5,3.88072158238645
"5458",2001,"2B ",102,"F",12,"length",87.6666666666667,9.64710664741852,6,3.93841479673118
"5459",2001,"2B ",102,"F",13,"length",94.25,10.1775897605147,4,5.08879488025734
"5460",2001,"2B ",102,"F",14,"length",109,14.2828568570857,6,5.8309518948453
"5461",2001,"2B ",102,"F",15,"length",107.75,10.4363148029688,4,5.21815740148442
"5462",2001,"2B ",102,"F",16,"length",105,10.5356537528527,3,6.08276253029822
"5463",2001,"2B ",102,"F",17,"length",118,0,1,0
"5464",2001,"2B ",102,"F",18,"length",127,21.2132034355964,2,15
"5465",2001,"2B ",102,"M",8,"length",71,4.08248290463863,4,2.04124145231932
"5466",2001,"2B ",102,"M",9,"length",80,0,1,0
"5467",2001,"2B ",102,"M",10,"length",72.75,2.75378527364305,4,1.37689263682153
"5468",2001,"2B ",102,"M",11,"length",77,5.35412613473634,4,2.67706306736817
"5469",2001,"2B ",102,"M",12,"length",79,3.57770876399966,6,1.46059348668044
"5470",2001,"2B ",102,"M",13,"length",80.6666666666667,2.3094010767585,3,1.33333333333333
"5471",2001,"2B ",102,"M",14,"length",84.1666666666667,8.97589364167528,6,3.66439323459939
"5472",2001,"2B ",102,"M",15,"length",90,0,1,0
"5473",2001,"2B ",112,"F",7,"length",75,0,1,0
"5474",2001,"2B ",112,"F",8,"length",88.1428571428571,18.3705250462852,7,6.94340581802198
"5475",2001,"2B ",112,"F",9,"length",106.5,31.8198051533946,2,22.5
"5476",2001,"2B ",112,"F",10,"length",86,22.6274169979695,2,16
"5477",2001,"2B ",112,"F",11,"length",106.666666666667,23.3523731841827,3,13.4824989441045
"5478",2001,"2B ",112,"F",12,"length",91.5,9.53939201416946,4,4.76969600708473
"5479",2001,"2B ",112,"F",13,"length",114,16.5378354085412,5,7.39594483484024
"5480",2001,"2B ",112,"F",14,"length",120,14.142135623731,2,10
"5481",2001,"2B ",112,"F",15,"length",113.5,20.5060966544099,2,14.5
"5482",2001,"2B ",112,"M",7,"length",65,2.82842712474619,2,2
"5483",2001,"2B ",112,"M",9,"length",80.5,3.53553390593274,2,2.5
"5484",2001,"2B ",112,"M",10,"length",80.5,3.1091263510296,4,1.5545631755148
"5485",2001,"2B ",112,"M",11,"length",83.3333333333333,1.52752523165195,3,0.881917103688197
"5486",2001,"2B ",112,"M",12,"length",94,0,1,0
"5487",2001,"2B ",112,"M",13,"length",86.3333333333333,5.13160143944688,3,2.96273147243853
"5488",2001,"2B ",112,"M",14,"length",91,9.89949493661167,2,7
"5489",2001,"2B ",112,"M",15,"length",97.5,0.707106781186548,2,0.5
"5490",2001,"2B ",112,"M",16,"length",95,0,1,0
"5491",2001,"2B ",112,"M",17,"length",95,0,1,0
"5492",2001,"2B ",121,"F",8,"length",80.5,3.53553390593274,2,2.5
"5493",2001,"2B ",121,"F",10,"length",102.5,4.94974746830583,2,3.5
"5494",2001,"2B ",121,"F",11,"length",90.5,2.12132034355964,2,1.5
"5495",2001,"2B ",121,"F",13,"length",111.5,20.5060966544099,2,14.5
"5496",2001,"2B ",121,"F",14,"length",120.333333333333,22.8983259941275,3,13.2203546767013
"5497",2001,"2B ",121,"F",15,"length",115,0,1,0
"5498",2001,"2B ",121,"M",10,"length",74,0,1,0
"5499",2001,"2B ",121,"M",12,"length",88,0,1,0
"5500",2001,"2B ",121,"M",13,"length",75.5,6.36396103067893,2,4.5
"5501",2001,"2B ",121,"M",14,"length",80,0,1,0
"5502",2001,"2B ",121,"M",16,"length",90.5,4.94974746830583,2,3.5
"5503",2001,"2B ",121,"M",17,"length",88.5,7.77817459305202,2,5.5
"5504",2001,"2B ",121,"M",18,"length",94,0,1,0
"5505",2001,"2B ",130,"F",7,"length",73,0,1,0
"5506",2001,"2B ",130,"F",15,"length",145,0,1,0
"5507",2001,"2B ",130,"F",16,"length",150,0,1,0
"5508",2001,"2B ",130,"M",9,"length",82,0,1,0
"5509",2001,"2B ",130,"M",11,"length",82,0,1,0
"5510",2001,"2B ",130,"M",13,"length",85.5,9.19238815542512,2,6.5
"5511",2001,"2B ",130,"M",15,"length",75,0,1,0
"5512",2001,"2B ",131,"F",7,"length",77,0,1,0
"5513",2001,"2B ",131,"F",15,"length",88,0,1,0
"5514",2001,"2B ",131,"F",16,"length",133,28.2842712474619,2,20
"5515",2001,"2B ",131,"M",7,"length",71,0,1,0
"5516",2001,"2B ",131,"M",9,"length",85,0,1,0
"5517",2001,"2B ",131,"M",10,"length",86,0,1,0
"5518",2001,"2B ",131,"M",12,"length",110,0,1,0
"5519",2001,"2B ",132,"F",7,"length",90,0,1,0
"5520",2001,"2B ",132,"F",8,"length",88,0,1,0
"5521",2001,"2B ",132,"F",9,"length",108.5,17.6776695296637,2,12.5
"5522",2001,"2B ",132,"F",11,"length",141,0,1,0
"5523",2001,"2B ",132,"M",12,"length",96,0,1,0
"5524",2001,"2B ",132,"M",13,"length",81.5,0.707106781186548,2,0.5
"5525",2001,"2B ",132,"M",14,"length",92,0,1,0
"5526",2001,"2B ",132,"M",15,"length",93,0,1,0
"5527",2001,"2B ",132,"M",16,"length",132,0,1,0
"5528",2001,"2B ",133,"F",10,"length",83,0,1,0
"5529",2001,"2B ",133,"F",11,"length",76,0,1,0
"5530",2001,"2B ",133,"M",7,"length",79,0,1,0
"5531",2001,"2B ",133,"M",14,"length",77,0,1,0
"5532",2001,"2B ",134,"M",13,"length",90,0,1,0
"5533",2001,"2B ",134,"M",14,"length",94,0,1,0
"5534",2001,"2B ",135,"F",15,"length",124,0,1,0
"5535",2001,"2C ",140,"F",9,"length",85,15.556349186104,2,11
"5536",2001,"2C ",140,"F",11,"length",112,0,1,0
"5537",2001,"2C ",140,"F",12,"length",129,0,1,0
"5538",2001,"2C ",140,"F",13,"length",98.3333333333333,19.035055380359,3,10.9898943478897
"5539",2001,"2C ",140,"F",14,"length",107,19.0787840283389,3,11.0151410945722
"5540",2001,"2C ",140,"F",16,"length",127.5,2.12132034355964,2,1.5
"5541",2001,"2C ",140,"M",7,"length",65,0,1,0
"5542",2001,"2C ",140,"M",12,"length",84,0,1,0
"5543",2001,"2C ",140,"M",13,"length",84,0,1,0
"5544",2001,"2C ",140,"M",14,"length",114,0,1,0
"5545",2001,"2C ",140,"M",15,"length",84,0,1,0
"5546",2001,"2C ",141,"F",11,"length",114,0,1,0
"5547",2001,"2C ",141,"M",8,"length",70,0,1,0
"5548",2001,"2C ",141,"M",10,"length",73,0,1,0
"5549",2001,"2C ",141,"M",12,"length",78,0,1,0
"5550",2001,"2C ",141,"M",13,"length",82,0,1,0
"5551",2001,"2C ",141,"M",14,"length",118,0,1,0
"5552",2001,"2C ",141,"M",18,"length",100,0,1,0
"5553",2001,"2C ",142,"F",7,"length",81,0,1,0
"5554",2001,"2C ",142,"F",9,"length",100,0,1,0
"5555",2001,"2C ",142,"F",12,"length",133,0,1,0
"5556",2001,"2C ",142,"F",15,"length",103,0,1,0
"5557",2001,"2C ",142,"M",10,"length",89,0,1,0
"5558",2001,"2C ",142,"M",13,"length",76,0,1,0
"5559",2001,"2C ",142,"M",16,"length",86,0,1,0
"5560",2001,"2C ",150,"F",7,"length",73,0,1,0
"5561",2001,"2C ",150,"F",9,"length",79.6666666666667,8.62167810425171,3,4.97772817435603
"5562",2001,"2C ",150,"F",10,"length",81.3333333333333,4.04145188432738,3,2.33333333333333
"5563",2001,"2C ",150,"F",11,"length",81.6666666666667,4.93288286231625,3,2.84800124843918
"5564",2001,"2C ",150,"F",12,"length",132,0,1,0
"5565",2001,"2C ",150,"F",13,"length",97,0,1,0
"5566",2001,"2C ",150,"F",14,"length",114,0,1,0
"5567",2001,"2C ",150,"F",15,"length",126.5,4.94974746830583,2,3.5
"5568",2001,"2C ",150,"F",17,"length",135,22.6274169979695,2,16
"5569",2001,"2C ",150,"F",18,"length",126,0,1,0
"5570",2001,"2C ",150,"M",10,"length",67,0,1,0
"5571",2001,"2C ",150,"M",11,"length",86,0,1,0
"5572",2001,"2C ",150,"M",12,"length",81,4.35889894354067,3,2.51661147842358
"5573",2001,"2C ",150,"M",13,"length",88.6666666666667,5.5075705472861,3,3.17979733805649
"5574",2001,"2C ",150,"M",14,"length",87.5,10.6614570611463,4,5.33072853057316
"5575",2001,"2C ",150,"M",15,"length",92,14.142135623731,2,10
"5576",2001,"2C ",150,"M",17,"length",108,0,1,0
"5577",2001,"2C ",151,"F",8,"length",89.5,14.8492424049175,2,10.5
"5578",2001,"2C ",151,"F",10,"length",88,0,1,0
"5579",2001,"2C ",151,"F",11,"length",91,18.3847763108502,2,13
"5580",2001,"2C ",151,"F",12,"length",88,0,1,0
"5581",2001,"2C ",151,"F",13,"length",146,0,1,0
"5582",2001,"2C ",151,"F",14,"length",150,0,1,0
"5583",2001,"2C ",151,"F",15,"length",125,0,1,0
"5584",2001,"2C ",151,"M",7,"length",69,0,1,0
"5585",2001,"2C ",151,"M",8,"length",69,0,1,0
"5586",2001,"2C ",151,"M",10,"length",80.5,4.94974746830583,2,3.5
"5587",2001,"2C ",151,"M",11,"length",77,0,1,0
"5588",2001,"2C ",151,"M",12,"length",88,0,1,0
"5589",2001,"2C ",151,"M",14,"length",90,0,1,0
"5590",2001,"2C ",151,"M",16,"length",102,0,1,0
"5591",2001,"2C ",151,"M",18,"length",108,0,1,0
"5592",2001,"2C ",152,"F",8,"length",107,0,1,0
"5593",2001,"2C ",152,"F",10,"length",103,0,1,0
"5594",2001,"2C ",152,"F",14,"length",148,0,1,0
"5595",2001,"2C ",152,"M",12,"length",81,0,1,0
"5596",2001,"2C ",152,"M",14,"length",91,0,1,0
"5597",2001,"2C ",152,"M",17,"length",90,0,1,0
"5598",2001,"2C ",153,"F",15,"length",149,0,1,0
"5599",2001,"2C ",153,"F",18,"length",118,0,1,0
"5600",2001,"2C ",153,"M",13,"length",112,0,1,0
"5601",2001,"2C ",160,"F",7,"length",75.5,12.0208152801713,2,8.5
"5602",2001,"2C ",160,"F",8,"length",80,0,1,0
"5603",2001,"2C ",160,"F",9,"length",83,0,1,0
"5604",2001,"2C ",160,"F",11,"length",85.3333333333333,8.32666399786453,3,4.80740170061865
"5605",2001,"2C ",160,"F",12,"length",100.333333333333,23.5442845152137,3,13.5932990027358
"5606",2001,"2C ",160,"F",13,"length",104,19.7989898732233,2,14
"5607",2001,"2C ",160,"F",14,"length",125,12.7279220613579,2,9
"5608",2001,"2C ",160,"F",15,"length",120,0,1,0
"5609",2001,"2C ",160,"M",8,"length",74,0,1,0
"5610",2001,"2C ",160,"M",11,"length",83.5,7.77817459305202,2,5.5
"5611",2001,"2C ",160,"M",12,"length",87.75,3.86221007541882,4,1.93110503770941
"5612",2001,"2C ",160,"M",13,"length",85,0,1,0
"5613",2001,"2C ",160,"M",15,"length",94,0,1,0
"5614",2001,"2C ",161,"F",7,"length",67,0,1,0
"5615",2001,"2C ",161,"F",10,"length",66,0,1,0
"5616",2001,"2C ",161,"F",12,"length",98,0,1,0
"5617",2001,"2C ",161,"F",13,"length",106,0,1,0
"5618",2001,"2C ",161,"F",15,"length",130,0,1,0
"5619",2001,"2C ",161,"F",16,"length",162,0,1,0
"5620",2001,"2C ",161,"M",9,"length",80,0,1,0
"5621",2001,"2C ",162,"F",8,"length",85,0,1,0
"5622",2001,"2C ",162,"F",10,"length",91,0,1,0
"5623",2001,"2C ",162,"M",7,"length",63,0,1,0
"5624",2001,"2C ",162,"M",10,"length",71,0,1,0
"5625",2001,"2C ",162,"M",12,"length",96.5,4.94974746830583,2,3.5
"5626",2001,"2C ",162,"M",14,"length",75,0,1,0
"5627",2001,"2C ",163,"M",11,"length",104,0,1,0
"5628",2001,"2C ",163,"M",13,"length",105,0,1,0
"5629",2001,"2C ",170,"F",7,"length",78,0,1,0
"5630",2001,"2C ",170,"F",8,"length",70,0,1,0
"5631",2001,"2C ",170,"F",9,"length",69,0,1,0
"5632",2001,"2C ",170,"F",10,"length",92,4.24264068711928,2,3
"5633",2001,"2C ",170,"F",11,"length",87.5,6.36396103067893,2,4.5
"5634",2001,"2C ",170,"F",14,"length",142,0,1,0
"5635",2001,"2C ",170,"F",15,"length",124.333333333333,35.6417358350198,3,20.5777657787342
"5636",2001,"2C ",170,"M",8,"length",86,0,1,0
"5637",2001,"2C ",170,"M",11,"length",85,0,1,0
"5638",2001,"2C ",170,"M",12,"length",85,0,1,0
"5639",2001,"2C ",170,"M",13,"length",87,0,1,0
"5640",2001,"2C ",170,"M",14,"length",86,0,1,0
"5641",2001,"2C ",171,"F",7,"length",68,0,1,0
"5642",2001,"2C ",171,"F",10,"length",100,0,1,0
"5643",2001,"2C ",171,"M",9,"length",63,0,1,0
"5644",2001,"2C ",173,"F",8,"length",83,0,1,0
"5645",2001,"2C ",173,"F",12,"length",124,0,1,0
"5646",2001,"2C ",173,"F",13,"length",126,0,1,0
"5647",2001,"2C ",173,"F",15,"length",135,0,1,0
"5648",2001,"2C ",173,"M",10,"length",90,0,1,0
"5649",2001,"2C ",181,"F",17,"length",139,0,1,0
"5650",2001,"2C ",181,"M",7,"length",75,0,1,0
"5651",2001,"2C ",181,"M",8,"length",75,0,1,0
"5652",2001,"2C ",181,"M",12,"length",87,0,1,0
"5653",2001,"2C ",181,"M",14,"length",83,0,1,0
"5654",2001,"2C ",183,"F",10,"length",93,0,1,0
"5655",2001,"3A ",185,"F",16,"length",112,0,1,0
"5656",2001,"3A ",185,"M",15,"length",83,0,1,0
"5657",2001,"3A ",185,"M",16,"length",86,0,1,0
"5658",2001,"3A ",190,"F",12,"length",120,0,1,0
"5659",2001,"3A ",190,"F",13,"length",123,0,1,0
"5660",2001,"3A ",190,"M",11,"length",80,0,1,0
"5661",2001,"3A ",190,"M",16,"length",80,0,1,0
"5662",2001,"3A ",200,"F",14,"length",101,0,1,0
"5663",2001,"3A ",200,"F",16,"length",143,0,1,0
"5664",2001,"3A ",200,"F",17,"length",133,0,1,0
"5665",2001,"3A ",210,"F",13,"length",108,0,1,0
"5666",2001,"3A ",210,"F",14,"length",122,7.07106781186548,2,5
"5667",2001,"3A ",210,"F",15,"length",136,0,1,0
"5668",2001,"3A ",210,"F",16,"length",138,0,1,0
"5669",2001,"3A ",220,"F",12,"length",97,0,1,0
"5670",2001,"3A ",220,"F",13,"length",167,0,1,0
"5671",2001,"3A ",230,"F",10,"length",95,0,1,0
"5672",2001,"3A ",230,"F",13,"length",120,0,1,0
"5673",2001,"3A ",240,"F",9,"length",76,0,1,0
"5674",2001,"3A ",240,"F",13,"length",96.5,10.6066017177982,2,7.5
"5675",2001,"3A ",240,"F",14,"length",106.5,34.6482322781408,2,24.5
"5676",2001,"3A ",240,"F",15,"length",110.666666666667,17.2143351115671,3,9.93870101058372
"5677",2001,"3A ",240,"F",16,"length",124,0,1,0
"5678",2001,"3A ",240,"M",7,"length",68,0,1,0
"5679",2001,"3A ",240,"M",13,"length",97,0,1,0
